Device_type,Timestamp,Heart rate,Activity type,Sleep stage,Coffee
Apple Watch,20250604122945+0200,74,0,Awake,0
Apple Watch,20250604122951+0200,73,0,Awake,0
Apple Watch,20250604122954+0200,74,0,Awake,0
Apple Watch,20250604122959+0200,74,0,Awake,0
Apple Watch,20250604123002+0200,73,0,Awake,0
Apple Watch,20250604123011+0200,72,0,Awake,0
Apple Watch,20250604123016+0200,70,0,Awake,0
Apple Watch,20250604123021+0200,69,0,Awake,0
Apple Watch,20250604123022+0200,69,0,Awake,0
Apple Watch,20250604123029+0200,69,0,Awake,0
Apple Watch,20250604123035+0200,68,0,Awake,0
Apple Watch,20250604123041+0200,68,0,Awake,0
Apple Watch,20250604123043+0200,68,0,Awake,0
Apple Watch,20250604123047+0200,69,0,Awake,0
Apple Watch,20250604123056+0200,69,0,Awake,0
Apple Watch,20250604123101+0200,70,0,Awake,0
Apple Watch,20250604123105+0200,69,0,Awake,0
Apple Watch,20250604123107+0200,68,0,Awake,0
Apple Watch,20250604123116+0200,69,0,Awake,0
Apple Watch,20250604123117+0200,69,0,Awake,0
Apple Watch,20250604123125+0200,68,0,Awake,0
Apple Watch,20250604123131+0200,67,0,Awake,0
Apple Watch,20250604123132+0200,67,0,Awake,0
Apple Watch,20250604123137+0200,68,0,Awake,0
Apple Watch,20250604123144+0200,66,0,Awake,0
Apple Watch,20250604123151+0200,66,0,Awake,0
Apple Watch,20250604123156+0200,67,0,Awake,0
Apple Watch,20250604123159+0200,68,0,Awake,0
Apple Watch,20250604123204+0200,68,0,Awake,0
Apple Watch,20250604123210+0200,69,0,Awake,0
Apple Watch,20250604123212+0200,69,0,Awake,0
Apple Watch,20250604123217+0200,68,0,Awake,0
Apple Watch,20250604123224+0200,67,0,Awake,0
Apple Watch,20250604123227+0200,67,0,Awake,0
Apple Watch,20250604123233+0200,67,0,Awake,0
Apple Watch,20250604123240+0200,66,0,Awake,0
Apple Watch,20250604123246+0200,67,0,Awake,0
Apple Watch,20250604123247+0200,67,0,Awake,0
Apple Watch,20250604123255+0200,66,0,Awake,0
Apple Watch,20250604123300+0200,66,0,Awake,0
Apple Watch,20250604123305+0200,66,0,Awake,0
Apple Watch,20250604123311+0200,66,0,Awake,0
Apple Watch,20250604123316+0200,66,0,Awake,0
Apple Watch,20250604123317+0200,66,0,Awake,0
Apple Watch,20250604123325+0200,66,0,Awake,0
Apple Watch,20250604123327+0200,66,0,Awake,0
Apple Watch,20250604123334+0200,66,0,Awake,0
Apple Watch,20250604123341+0200,64,0,Awake,0
Apple Watch,20250604123342+0200,64,0,Awake,0
Apple Watch,20250604123348+0200,64,0,Awake,0
Apple Watch,20250604123354+0200,65,0,Awake,0
Apple Watch,20250604123400+0200,65,0,Awake,0
Apple Watch,20250604123406+0200,64,0,Awake,0
Apple Watch,20250604123408+0200,64,0,Awake,0
Apple Watch,20250604123415+0200,65,0,Awake,0
Apple Watch,20250604123419+0200,65,0,Awake,0
Apple Watch,20250604123423+0200,65,0,Awake,0
Apple Watch,20250604123430+0200,64,0,Awake,0
Apple Watch,20250604123432+0200,64,0,Awake,0
Apple Watch,20250604123441+0200,67,0,Awake,0
Apple Watch,20250604123444+0200,66,0,Awake,0
Apple Watch,20250604123451+0200,65,0,Awake,0
Apple Watch,20250604123452+0200,65,0,Awake,0
Apple Watch,20250604123458+0200,64,0,Awake,0
Apple Watch,20250604123504+0200,66,0,Awake,0
Apple Watch,20250604123509+0200,67,0,Awake,0
Apple Watch,20250604123512+0200,68,0,Awake,0
Apple Watch,20250604123519+0200,67,0,Awake,0
Apple Watch,20250604123524+0200,65,0,Awake,0
Apple Watch,20250604123531+0200,64,0,Awake,0
Apple Watch,20250604123532+0200,64,0,Awake,0
Apple Watch,20250604123541+0200,64,0,Awake,0
Apple Watch,20250604123546+0200,63,0,Awake,0
Apple Watch,20250604123551+0200,62,0,Awake,0
Apple Watch,20250604123556+0200,62,0,Awake,0
Apple Watch,20250604123600+0200,61,0,Awake,0
Apple Watch,20250604123602+0200,62,0,Awake,0
Apple Watch,20250604123609+0200,67,0,Awake,0
Apple Watch,20250604123616+0200,67,0,Awake,0
Apple Watch,20250604123850+0200,62,1,Awake,0
Apple Watch,20250604124252+0200,58,1,Awake,0
Apple Watch,20250604125131+0200,55,1,Awake,0
Apple Watch,20250604141102+0200,72,1,Awake,1
Apple Watch,20250604141241+0200,68,1,Awake,0
Apple Watch,20250604141724+0200,"72,8114",0,Awake,0
Apple Watch,20250604142008+0200,69,1,Awake,0
Apple Watch,20250604142139+0200,69,1,Awake,0
Apple Watch,20250604142639+0200,72,1,Awake,0
Apple Watch,20250604143537+0200,59,1,Awake,0
Apple Watch,20250604143659+0200,59,1,Awake,0
Apple Watch,20250604144428+0200,59,1,Awake,0
Apple Watch,20250604145030+0200,58,1,Awake,0
Apple Watch,20250604145242+0200,59,1,Awake,0
Apple Watch,20250604145857+0200,69,1,Awake,0
Apple Watch,20250604150153+0200,69,1,Awake,0
Apple Watch,20250604150847+0200,66,1,Awake,0
Apple Watch,20250604152201+0200,93,2,Awake,0
Apple Watch,20250604151326+0200,73,1,Awake,0
Apple Watch,20250604153005+0200,107,2,Awake,0
Apple Watch,20250604152538+0200,94,1,Awake,0
Apple Watch,20250604153432+0200,100,1,Awake,0
Apple Watch,20250604154003+0200,107,2,Awake,0
Apple Watch,20250604154037+0200,100,0,Awake,0
Apple Watch,20250604154042+0200,100,0,Awake,0
Apple Watch,20250604154043+0200,100,0,Awake,0
Apple Watch,20250604154052+0200,97,0,Awake,0
Apple Watch,20250604154057+0200,101,0,Awake,0
Apple Watch,20250604154058+0200,101,0,Awake,0
Apple Watch,20250604153657+0200,100,1,Awake,0
Apple Watch,20250604154330+0200,102,0,Awake,0
Apple Watch,20250604154335+0200,104,0,Awake,0
Apple Watch,20250604154339+0200,104,0,Awake,0
Apple Watch,20250604154345+0200,101,0,Awake,0
Apple Watch,20250604154346+0200,101,0,Awake,0
Apple Watch,20250604154355+0200,105,0,Awake,0
Apple Watch,20250604154356+0200,104,0,Awake,0
Apple Watch,20250604154404+0200,106,0,Awake,0
Apple Watch,20250604154406+0200,105,0,Awake,0
Apple Watch,20250604154411+0200,104,0,Awake,0
Apple Watch,20250604154425+0200,124,0,Awake,0
Apple Watch,20250604154429+0200,123,0,Awake,0
Apple Watch,20250604154601+0200,110,0,Awake,0
Apple Watch,20250604154813+0200,113,2,Awake,0
Apple Watch,20250604155033+0200,126,2,Awake,0
Apple Watch,20250604155137+0200,79,0,Awake,0
Apple Watch,20250604155406+0200,80,1,Awake,0
Apple Watch,20250604155735+0200,79,1,Awake,0
Apple Watch,20250604160504+0200,151,2,Awake,0
Apple Watch,20250604160253+0200,72,1,Awake,0
Apple Watch,20250604160658+0200,112,0,Awake,0
Apple Watch,20250604160703+0200,115,0,Awake,0
Apple Watch,20250604160708+0200,115,0,Awake,0
Apple Watch,20250604160711+0200,115,0,Awake,0
Apple Watch,20250604160717+0200,113,0,Awake,0
Apple Watch,20250604160720+0200,113,0,Awake,0
Apple Watch,20250604160725+0200,112,0,Awake,0
Apple Watch,20250604160730+0200,113,0,Awake,0
Apple Watch,20250604160737+0200,111,0,Awake,0
Apple Watch,20250604160743+0200,114,0,Awake,0
Apple Watch,20250604160745+0200,113,0,Awake,0
Apple Watch,20250604160753+0200,116,0,Awake,0
Apple Watch,20250604160755+0200,115,0,Awake,0
Apple Watch,20250604160803+0200,111,0,Awake,0
Apple Watch,20250604160804+0200,111,0,Awake,0
Apple Watch,20250604160811+0200,112,0,Awake,0
Apple Watch,20250604160816+0200,113,0,Awake,0
Apple Watch,20250604160819+0200,113,0,Awake,0
Apple Watch,20250604160827+0200,111,0,Awake,0
Apple Watch,20250604160829+0200,112,0,Awake,0
Apple Watch,20250604160836+0200,108,0,Awake,0
Apple Watch,20250604160839+0200,111,0,Awake,0
Apple Watch,20250604160847+0200,110,0,Awake,0
Apple Watch,20250604160850+0200,111,0,Awake,0
Apple Watch,20250604160854+0200,111,0,Awake,0
Apple Watch,20250604160903+0200,114,0,Awake,0
Apple Watch,20250604160904+0200,114,0,Awake,0
Apple Watch,20250604160913+0200,108,0,Awake,0
Apple Watch,20250604160914+0200,109,0,Awake,0
Apple Watch,20250604160920+0200,111,0,Awake,0
Apple Watch,20250604160925+0200,110,0,Awake,0
Apple Watch,20250604161144+0200,105,0,Awake,0
Apple Watch,20250604161149+0200,102,0,Awake,0
Apple Watch,20250604161153+0200,101,0,Awake,0
Apple Watch,20250604161157+0200,103,0,Awake,0
Apple Watch,20250604161201+0200,104,0,Awake,0
Apple Watch,20250604161205+0200,106,0,Awake,0
Apple Watch,20250604161211+0200,109,0,Awake,0
Apple Watch,20250604161215+0200,111,0,Awake,0
Apple Watch,20250604161224+0200,115,0,Awake,0
Apple Watch,20250604161227+0200,115,0,Awake,0
Apple Watch,20250604161234+0200,120,0,Awake,0
Apple Watch,20250604161235+0200,120,0,Awake,0
Apple Watch,20250604161242+0200,119,0,Awake,0
Apple Watch,20250604161245+0200,119,0,Awake,0
Apple Watch,20250604161252+0200,113,0,Awake,0
Apple Watch,20250604161255+0200,115,0,Awake,0
Apple Watch,20250604161304+0200,106,0,Awake,0
Apple Watch,20250604161307+0200,109,0,Awake,0
Apple Watch,20250604161611+0200,88,2,Awake,0
Apple Watch,20250604161633+0200,85,0,Awake,0
Apple Watch,20250604161809+0200,85,0,Awake,0
Apple Watch,20250604162427+0200,75,1,Awake,0
Apple Watch,20250604162733+0200,75,1,Awake,0
Apple Watch,20250604163427+0200,76,0,Awake,0
Apple Watch,20250604163722+0200,81,1,Awake,0
Apple Watch,20250604164258+0200,73,1,Awake,0
Apple Watch,20250604164921+0200,103,1,Awake,0
Apple Watch,20250604165139+0200,99,0,Awake,0
Apple Watch,20250604165931+0200,91,1,Awake,0
Apple Watch,20250604170252+0200,92,1,Awake,0
Apple Watch,20250604170735+0200,76,1,Awake,0
Apple Watch,20250604171458+0200,85,1,Awake,1
Apple Watch,20250604171725+0200,82,0,Awake,0
Apple Watch,20250604173025+0200,76,1,Awake,0
Apple Watch,20250604173435+0200,72,1,Awake,0
Apple Watch,20250604173851+0200,76,1,Awake,0
Apple Watch,20250604174203+0200,69,1,Awake,0
Apple Watch,20250604175632+0200,70,1,Awake,0
Apple Watch,20250604175814+0200,66,1,Awake,0
Apple Watch,20250604180140+0200,81,1,Awake,0
Apple Watch,20250604180832+0200,91,0,Awake,0
Apple Watch,20250604182020+0200,75,1,Awake,0
Apple Watch,20250604182420+0200,65,1,Awake,0
Apple Watch,20250604183037+0200,67,1,Awake,0
Apple Watch,20250604183537+0200,"62,9454",0,Awake,0
Apple Watch,20250604183341+0200,65,1,Awake,0
Apple Watch,20250604183754+0200,82,0,Awake,0
Apple Watch,20250604184456+0200,81,1,Awake,0
Apple Watch,20250604184901+0200,80,0,Awake,0
Apple Watch,20250604185325+0200,64,1,Awake,0
Apple Watch,20250604185909+0200,65,0,Awake,0
Apple Watch,20250604190454+0200,60,1,Awake,0
Apple Watch,20250604190742+0200,65,1,Awake,0
Apple Watch,20250604191504+0200,61,1,Awake,0
Apple Watch,20250604191928+0200,66,1,Awake,0
Apple Watch,20250604192428+0200,78,0,Awake,0
Apple Watch,20250604192828+0200,69,1,Awake,0
Apple Watch,20250604193253+0200,81,1,Awake,0
Apple Watch,20250604193720+0200,61,1,Awake,0
Apple Watch,20250604194248+0200,64,1,Awake,0
Apple Watch,20250604195917+0200,84,2,Awake,0
Apple Watch,20250604194657+0200,55,1,Awake,0
Apple Watch,20250604200047+0200,84,0,Awake,0
Apple Watch,20250604200052+0200,93,0,Awake,0
Apple Watch,20250604200100+0200,86,0,Awake,0
Apple Watch,20250604200106+0200,83,0,Awake,0
Apple Watch,20250604200107+0200,83,0,Awake,0
Apple Watch,20250604200112+0200,89,0,Awake,0
Apple Watch,20250604200313+0200,90,0,Awake,0
Apple Watch,20250604200322+0200,87,0,Awake,0
Apple Watch,20250604200331+0200,95,0,Awake,0
Apple Watch,20250604200336+0200,83,0,Awake,0
Apple Watch,20250604200540+0200,87,0,Awake,0
Apple Watch,20250604200702+0200,63,1,Awake,0
Apple Watch,20250604201203+0200,59,1,Awake,0
Apple Watch,20250604202012+0200,61,1,Awake,0
Apple Watch,20250604202704+0200,93,2,Awake,0
Apple Watch,20250604202938+0200,66,2,Awake,0
Apple Watch,20250604202437+0200,62,0,Awake,0
Apple Watch,20250604203103+0200,109,0,Awake,0
Apple Watch,20250604203107+0200,113,0,Awake,0
Apple Watch,20250604203111+0200,118,0,Awake,0
Apple Watch,20250604203118+0200,116,0,Awake,0
Apple Watch,20250604203125+0200,116,0,Awake,0
Apple Watch,20250604203127+0200,117,0,Awake,0
Apple Watch,20250604203131+0200,115,0,Awake,0
Apple Watch,20250604203139+0200,110,0,Awake,0
Apple Watch,20250604203144+0200,108,0,Awake,0
Apple Watch,20250604203147+0200,109,0,Awake,0
Apple Watch,20250604203206+0200,84,0,Awake,0
Apple Watch,20250604203208+0200,83,0,Awake,0
Apple Watch,20250604203215+0200,75,0,Awake,0
Apple Watch,20250604203219+0200,75,0,Awake,0
Apple Watch,20250604203222+0200,73,0,Awake,0
Apple Watch,20250604203227+0200,74,0,Awake,0
Apple Watch,20250604203510+0200,106,0,Awake,0
Apple Watch,20250604203517+0200,108,0,Awake,0
Apple Watch,20250604203521+0200,109,0,Awake,0
Apple Watch,20250604203526+0200,108,0,Awake,0
Apple Watch,20250604203531+0200,107,0,Awake,0
Apple Watch,20250604203533+0200,107,0,Awake,0
Apple Watch,20250604203538+0200,108,0,Awake,0
Apple Watch,20250604203543+0200,107,0,Awake,0
Apple Watch,20250604203549+0200,107,0,Awake,0
Apple Watch,20250604203553+0200,107,0,Awake,0
Apple Watch,20250604203602+0200,107,0,Awake,0
Apple Watch,20250604204324+0200,55,1,Awake,0
Apple Watch,20250604204830+0200,57,0,Awake,0
Apple Watch,20250604205214+0200,61,1,Awake,0
Apple Watch,20250604210108+0200,111,0,Awake,0
Apple Watch,20250604210113+0200,110,0,Awake,0
Apple Watch,20250604210117+0200,110,0,Awake,0
Apple Watch,20250604210123+0200,108,0,Awake,0
Apple Watch,20250604210124+0200,107,0,Awake,0
Apple Watch,20250604210132+0200,105,0,Awake,0
Apple Watch,20250604210135+0200,106,0,Awake,0
Apple Watch,20250604210143+0200,111,0,Awake,0
Apple Watch,20250604210146+0200,111,0,Awake,0
Apple Watch,20250604210213+0200,122,0,Awake,0
Apple Watch,20250604210218+0200,115,0,Awake,0
Apple Watch,20250604210223+0200,113,0,Awake,0
Apple Watch,20250604210228+0200,107,0,Awake,0
Apple Watch,20250604210230+0200,106,0,Awake,0
Apple Watch,20250604210235+0200,102,0,Awake,0
Apple Watch,20250604210243+0200,94,0,Awake,0
Apple Watch,20250604205655+0200,60,1,Awake,0
Apple Watch,20250604210647+0200,109,0,Awake,0
Apple Watch,20250604210650+0200,107,0,Awake,0
Apple Watch,20250604210654+0200,110,0,Awake,0
Apple Watch,20250604210703+0200,119,0,Awake,0
Apple Watch,20250604210706+0200,123,0,Awake,0
Apple Watch,20250604210712+0200,125,0,Awake,0
Apple Watch,20250604210718+0200,113,0,Awake,0
Apple Watch,20250604210723+0200,110,0,Awake,0
Apple Watch,20250604210724+0200,110,0,Awake,0
Apple Watch,20250604210729+0200,107,0,Awake,0
Apple Watch,20250604210737+0200,105,0,Awake,0
Apple Watch,20250604210739+0200,105,0,Awake,0
Apple Watch,20250604210745+0200,103,0,Awake,0
Apple Watch,20250604210751+0200,96,0,Awake,0
Apple Watch,20250604210757+0200,84,0,Awake,0
Apple Watch,20250604211955+0200,81,0,Awake,0
Apple Watch,20250604213324+0200,80,1,Awake,0
Apple Watch,20250604213643+0200,87,0,Awake,0
Apple Watch,20250604214457+0200,74,1,Awake,0
Apple Watch,20250604214913+0200,78,1,Awake,0
Apple Watch,20250604215411+0200,72,1,Awake,0
Apple Watch,20250604220016+0200,62,1,Awake,0
Apple Watch,20250604220515+0200,58,1,Awake,0
Apple Watch,20250604220851+0200,60,1,Awake,0
Apple Watch,20250604221622+0200,61,1,Awake,0
Apple Watch,20250604221655+0200,"58,0515",0,Awake,0
Apple Watch,20250604221726+0200,58,1,Awake,0
Apple Watch,20250604222326+0200,73,0,Awake,0
Apple Watch,20250604223024+0200,69,0,Awake,0
Apple Watch,20250604223211+0200,82,1,Awake,0
Apple Watch,20250604223914+0200,57,1,Awake,0
Apple Watch,20250604224152+0200,56,1,Awake,0
Apple Watch,20250604230750+0200,64,0,Awake,0
Apple Watch,20250604231146+0200,57,0,Awake,0
Apple Watch,20250604231325+0200,64,0,Awake,0
Apple Watch,20250604231643+0200,60,0,Awake,0
Apple Watch,20250604232138+0200,63,0,Light,0
Apple Watch,20250604233115+0200,58,0,Light,0
Apple Watch,20250604233310+0200,58,0,Light,0
Apple Watch,20250604233800+0200,59,0,Light,0
Apple Watch,20250604234531+0200,61,0,Light,0
Apple Watch,20250604234137+0200,59,0,Light,0
Apple Watch,20250604234922+0200,63,0,Deep,0
Apple Watch,20250604235138+0200,63,0,Deep,0
Apple Watch,20250604235749+0200,67,0,Deep,0
Apple Watch,20250605000206+0200,66,0,Deep,0
Apple Watch,20250605000754+0200,67,0,Deep,0
Apple Watch,20250605001532+0200,68,0,Deep,0
Apple Watch,20250605001311+0200,67,0,Deep,0
Apple Watch,20250605001905+0200,67,0,Deep,0
Apple Watch,20250605002141+0200,69,0,Deep,0
Apple Watch,20250605002644+0200,67,0,Awake,0
Apple Watch,20250605003326+0200,63,0,Light,0
Apple Watch,20250605004533+0200,59,0,Light,0
Apple Watch,20250605003753+0200,59,0,Light,0
Apple Watch,20250605004150+0200,60,0,Light,0
Apple Watch,20250605004639+0200,64,0,Light,0
Apple Watch,20250605005145+0200,64,0,Light,0
Apple Watch,20250605005703+0200,58,0,Light,0
Apple Watch,20250605010356+0200,54,0,Light,0
Apple Watch,20250605010903+0200,53,0,Awake,0
Apple Watch,20250605011425+0200,52,0,Awake,0
Apple Watch,20250605012106+0200,52,0,Awake,0
Apple Watch,20250605012228+0200,50,0,Awake,0
Apple Watch,20250605012941+0200,58,0,Awake,0
Apple Watch,20250605013154+0200,56,0,Awake,0
Apple Watch,20250605013640+0200,53,0,Light,0
Apple Watch,20250605014534+0200,48,0,Light,0
Apple Watch,20250605014504+0200,49,0,Light,0
Apple Watch,20250605014644+0200,49,0,Light,0
Apple Watch,20250605015402+0200,48,0,Light,0
Apple Watch,20250605015640+0200,48,0,Light,0
Apple Watch,20250605020209+0200,51,0,Light,0
Apple Watch,20250605020738+0200,50,0,Light,0
Apple Watch,20250605021420+0200,50,0,Light,0
Apple Watch,20250605021650+0200,"48,7211",0,Light,0
Apple Watch,20250605022255+0200,60,0,Light,0
Apple Watch,20250605021717+0200,49,0,Light,0
Apple Watch,20250605022515+0200,49,0,Light,0
Apple Watch,20250605023012+0200,47,0,Light,0
Apple Watch,20250605023425+0200,50,0,Light,0
Apple Watch,20250605023650+0200,46,0,Light,0
Apple Watch,20250605024206+0200,56,0,Light,0
Apple Watch,20250605025256+0200,50,0,Light,0
Apple Watch,20250605025032+0200,56,0,Light,0
Apple Watch,20250605025350+0200,55,0,Light,0
Apple Watch,20250605025939+0200,52,0,Light,0
Apple Watch,20250605030503+0200,48,0,REM,0
Apple Watch,20250605031024+0200,60,0,Awake,0
Apple Watch,20250605031140+0200,59,0,REM,0
Apple Watch,20250605031946+0200,50,0,REM,0
Apple Watch,20250605032431+0200,47,0,Light,0
Apple Watch,20250605033004+0200,50,0,Light,0
Apple Watch,20250605033415+0200,50,0,Light,0
Apple Watch,20250605033700+0200,50,0,Light,0
Apple Watch,20250605034337+0200,49,0,Light,0
Apple Watch,20250605035151+0200,47,0,Light,0
Apple Watch,20250605034641+0200,50,0,Light,0
Apple Watch,20250605035505+0200,48,0,Light,0
Apple Watch,20250605035721+0200,49,0,Light,0
Apple Watch,20250605040138+0200,48,0,Light,0
Apple Watch,20250605040720+0200,49,0,Light,0
Apple Watch,20250605041322+0200,48,0,Light,0
Apple Watch,20250605042237+0200,46,0,Light,0
Apple Watch,20250605041741+0200,48,0,Light,0
Apple Watch,20250605042416+0200,47,0,Light,0
Apple Watch,20250605042945+0200,48,0,Light,0
Apple Watch,20250605043536+0200,52,0,REM,0
Apple Watch,20250605043902+0200,52,0,REM,0
Apple Watch,20250605044418+0200,52,0,REM,0
Apple Watch,20250605045238+0200,52,0,REM,0
Apple Watch,20250605044854+0200,49,0,REM,0
Apple Watch,20250605045552+0200,52,0,REM,0
Apple Watch,20250605050009+0200,48,0,REM,0
Apple Watch,20250605050542+0200,46,0,Light,0
Apple Watch,20250605050944+0200,43,0,Light,0
Apple Watch,20250605051541+0200,42,0,Light,0
Apple Watch,20250605051644+0200,48,0,Light,0
Apple Watch,20250605052612+0200,48,0,Light,0
Apple Watch,20250605052714+0200,46,0,Light,0
Apple Watch,20250605053628+0200,49,0,Light,0
Apple Watch,20250605053343+0200,48,0,Light,0
Apple Watch,20250605053651+0200,46,0,Light,0
Apple Watch,20250605054317+0200,48,0,Light,0
Apple Watch,20250605054705+0200,48,0,Light,0
Apple Watch,20250605055247+0200,47,0,Light,0
Apple Watch,20250605060010+0200,49,0,REM,0
Apple Watch,20250605060629+0200,55,0,REM,0
Apple Watch,20250605060525+0200,54,0,REM,0
Apple Watch,20250605060702+0200,53,0,REM,0
Apple Watch,20250605061554+0200,53,0,REM,0
Apple Watch,20250605061746+0200,"52,4525",0,Light,0
Apple Watch,20250605061852+0200,53,0,Light,0
Apple Watch,20250605062228+0200,50,0,Light,0
Apple Watch,20250605062832+0200,53,0,Light,0
Apple Watch,20250605063610+0200,42,0,Light,0
Apple Watch,20250605063816+0200,49,0,Light,0
Apple Watch,20250605064603+0200,52,0,Light,0
Apple Watch,20250605064815+0200,52,0,Light,0
Apple Watch,20250605065356+0200,49,0,Light,0
Apple Watch,20250605070130+0200,44,0,Light,0
Apple Watch,20250605070619+0200,46,0,Light,0
Apple Watch,20250605071125+0200,49,0,Light,0
Apple Watch,20250605070754+0200,49,0,Light,0
Apple Watch,20250605071544+0200,48,0,Light,0
Apple Watch,20250605072100+0200,49,0,Light,0
Apple Watch,20250605072252+0200,49,0,Light,0
Apple Watch,20250605072814+0200,49,0,REM,0
Apple Watch,20250605073445+0200,53,0,REM,0
Apple Watch,20250605073812+0200,49,0,REM,0
Apple Watch,20250605074501+0200,43,0,Awake,0
Apple Watch,20250605074339+0200,53,0,Awake,0
Apple Watch,20250605074726+0200,59,1,Awake,0
Apple Watch,20250605075257+0200,55,1,Awake,0
Apple Watch,20250605080125+0200,68,1,Awake,0
Apple Watch,20250605080452+0200,60,1,Awake,0
Apple Watch,20250605080813+0200,63,1,Awake,0
Apple Watch,20250605084929+0200,95,2,Awake,0
Apple Watch,20250605085150+0200,102,2,Awake,0
Apple Watch,20250605085308+0200,108,0,Awake,0
Apple Watch,20250605085313+0200,108,0,Awake,0
Apple Watch,20250605085316+0200,106,0,Awake,0
Apple Watch,20250605085323+0200,102,0,Awake,0
Apple Watch,20250605085326+0200,102,0,Awake,0
Apple Watch,20250605085333+0200,104,0,Awake,0
