Device_type;Timestamp;Heart rate;Activity type;Sleep stage;Caffeine
Apple Watch;20250604105514+0200;104;0;Awake;
Apple Watch;20250604105515+0200;104;0;Awake;
Apple Watch;20250604105524+0200;104;0;Awake;
Apple Watch;20250604105525+0200;104;0;Awake;
Apple Watch;20250604105534+0200;105;0;Awake;
Apple Watch;20250604105539+0200;105;0;Awake;
Apple Watch;20250604105540+0200;105;0;Awake;
Apple Watch;20250604105546+0200;106;0;Awake;
Apple Watch;20250604105553+0200;107;0;Awake;
Apple Watch;20250604105559+0200;103;0;Awake;
Apple Watch;20250604105603+0200;104;0;Awake;
Apple Watch;20250604105605+0200;103;0;Awake;
Apple Watch;20250604105612+0200;112;0;Awake;
Apple Watch;20250604105619+0200;125;0;Awake;
Apple Watch;20250604105624+0200;128;0;Awake;
Apple Watch;20250604105629+0200;130;0;Awake;
Apple Watch;20250604105633+0200;129;0;Awake;
Apple Watch;20250604105637+0200;129;0;Awake;
Apple Watch;20250604105642+0200;127;0;Awake;
Apple Watch;20250604105647+0200;122;0;Awake;
Apple Watch;20250604105654+0200;115;0;Awake;
Apple Watch;20250604105656+0200;114;0;Awake;
Apple Watch;20250604105701+0200;115;0;Awake;
Apple Watch;20250604105707+0200;117;0;Awake;
Apple Watch;20250604105710+0200;112;0;Awake;
Apple Watch;20250604105724+0200;87;0;Awake;
Apple Watch;20250604105727+0200;87;0;Awake;
Apple Watch;20250604105734+0200;92;0;Awake;
Apple Watch;20250604105739+0200;91;0;Awake;
Apple Watch;20250604105742+0200;91;0;Awake;
Apple Watch;20250604105745+0200;91;0;Awake;
Apple Watch;20250604105754+0200;92;0;Awake;
Apple Watch;20250604105759+0200;90;0;Awake;
Apple Watch;20250604105801+0200;85;0;Awake;
Apple Watch;20250604105809+0200;84;0;Awake;
Apple Watch;20250604105811+0200;86;0;Awake;
Apple Watch;20250604105819+0200;87;0;Awake;
Apple Watch;20250604105824+0200;86;0;Awake;
Apple Watch;20250604105825+0200;85;0;Awake;
Apple Watch;20250604105834+0200;88;0;Awake;
Apple Watch;20250604105835+0200;89;0;Awake;
Apple Watch;20250604105840+0200;89;0;Awake;
Apple Watch;20250604105845+0200;88;0;Awake;
Apple Watch;20250604105854+0200;91;0;Awake;
Apple Watch;20250604105855+0200;92;0;Awake;
Apple Watch;20250604105900+0200;91;0;Awake;
Apple Watch;20250604105909+0200;92;0;Awake;
Apple Watch;20250604105914+0200;92;0;Awake;
Apple Watch;20250604105919+0200;91;0;Awake;
Apple Watch;20250604105920+0200;91;0;Awake;
Apple Watch;20250604105925+0200;93;0;Awake;
Apple Watch;20250604105934+0200;92;0;Awake;
Apple Watch;20250604105939+0200;88;0;Awake;
Apple Watch;20250604105940+0200;87;0;Awake;
Apple Watch;20250604105945+0200;84;0;Awake;
Apple Watch;20250604105950+0200;90;0;Awake;
Apple Watch;20250604105955+0200;97;0;Awake;
Apple Watch;20250604110003+0200;97;0;Awake;
Apple Watch;20250604110009+0200;98;0;Awake;
Apple Watch;20250604110014+0200;99;0;Awake;
Apple Watch;20250604110019+0200;94;0;Awake;
Apple Watch;20250604110023+0200;96;0;Awake;
Apple Watch;20250604110311+0200;78;2;Awake;
Apple Watch;20250604110316+0200;79;2;Awake;
Apple Watch;20250604110320+0200;82;2;Awake;
Apple Watch;20250604110326+0200;84;2;Awake;
Apple Watch;20250604110327+0200;84;2;Awake;
Apple Watch;20250604110336+0200;83;2;Awake;
Apple Watch;20250604110338+0200;82;2;Awake;
Apple Watch;20250604110346+0200;91;2;Awake;
Apple Watch;20250604110351+0200;94;2;Awake;
Apple Watch;20250604110355+0200;94;2;Awake;
Apple Watch;20250604110401+0200;91;2;Awake;
Apple Watch;20250604110406+0200;91;2;Awake;
Apple Watch;20250604110407+0200;91;2;Awake;
Apple Watch;20250604110414+0200;93;2;Awake;
Apple Watch;20250604110420+0200;91;2;Awake;
Apple Watch;20250604110423+0200;90;2;Awake;
Apple Watch;20250604110430+0200;94;2;Awake;
Apple Watch;20250604110436+0200;95;2;Awake;
Apple Watch;20250604110439+0200;95;2;Awake;
Apple Watch;20250604110442+0200;91;2;Awake;
Apple Watch;20250604110448+0200;90;2;Awake;
Apple Watch;20250604110456+0200;93;2;Awake;
Apple Watch;20250604110457+0200;95;2;Awake;
Apple Watch;20250604110506+0200;85;2;Awake;
Apple Watch;20250604110511+0200;78;2;Awake;
Apple Watch;20250604110512+0200;77;2;Awake;
Apple Watch;20250604110517+0200;79;2;Awake;
Apple Watch;20250604110526+0200;85;2;Awake;
Apple Watch;20250604110531+0200;87;2;Awake;
Apple Watch;20250604110534+0200;88;2;Awake;
Apple Watch;20250604110538+0200;86;2;Awake;
Apple Watch;20250604110545+0200;83;2;Awake;
Apple Watch;20250604110551+0200;88;2;Awake;
Apple Watch;20250604110553+0200;88;2;Awake;
Apple Watch;20250604110557+0200;88;2;Awake;
Apple Watch;20250604110602+0200;91;2;Awake;
Apple Watch;20250604110611+0200;100;2;Awake;
Apple Watch;20250604110616+0200;97;2;Awake;
Apple Watch;20250604110619+0200;100;2;Awake;
Apple Watch;20250604110622+0200;100;2;Awake;
Apple Watch;20250604110631+0200;92;2;Awake;
Apple Watch;20250604110633+0200;94;2;Awake;
Apple Watch;20250604110641+0200;90;2;Awake;
Apple Watch;20250604110646+0200;93;2;Awake;
Apple Watch;20250604110647+0200;93;2;Awake;
Apple Watch;20250604110653+0200;98;2;Awake;
Apple Watch;20250604110701+0200;95;2;Awake;
Apple Watch;20250604110706+0200;101;2;Awake;
Apple Watch;20250604110711+0200;104;2;Awake;
Apple Watch;20250604110716+0200;105;2;Awake;
Apple Watch;20250604110719+0200;104;2;Awake;
Apple Watch;20250604110726+0200;100;2;Awake;
Apple Watch;20250604110730+0200;102;2;Awake;
Apple Watch;20250604110732+0200;102;2;Awake;
Apple Watch;20250604110741+0200;94;2;Awake;
Apple Watch;20250604110743+0200;97;2;Awake;
Apple Watch;20250604110747+0200;94;2;Awake;
Apple Watch;20250604110756+0200;88;2;Awake;
Apple Watch;20250604110801+0200;83;2;Awake;
Apple Watch;20250604110805+0200;85;2;Awake;
Apple Watch;20250604110810+0200;93;2;Awake;
Apple Watch;20250604110816+0200;102;2;Awake;
Apple Watch;20250604110817+0200;102;2;Awake;
Apple Watch;20250604110823+0200;107;2;Awake;
Apple Watch;20250604110831+0200;107;2;Awake;
Apple Watch;20250604110836+0200;107;2;Awake;
Apple Watch;20250604110839+0200;108;2;Awake;
Apple Watch;20250604110843+0200;111;2;Awake;
Apple Watch;20250604110850+0200;109;2;Awake;
Apple Watch;20250604110855+0200;110;2;Awake;
Apple Watch;20250604110857+0200;110;2;Awake;
Apple Watch;20250604110904+0200;109;2;Awake;
Apple Watch;20250604110907+0200;109;2;Awake;
Apple Watch;20250604110913+0200;102;2;Awake;
Apple Watch;20250604110918+0200;99;2;Awake;
Apple Watch;20250604110922+0200;96;2;Awake;
Apple Watch;20250604110931+0200;90;2;Awake;
Apple Watch;20250604110935+0200;90;2;Awake;
Apple Watch;20250604110939+0200;90;2;Awake;
Apple Watch;20250604110943+0200;91;2;Awake;
Apple Watch;20250604110947+0200;96;2;Awake;
Apple Watch;20250604110956+0200;111;2;Awake;
Apple Watch;20250604111001+0200;110;2;Awake;
Apple Watch;20250604111004+0200;110;2;Awake;
Apple Watch;20250604111008+0200;108;2;Awake;
Apple Watch;20250604111012+0200;104;2;Awake;
Apple Watch;20250604111021+0200;102;2;Awake;
Apple Watch;20250604111026+0200;101;2;Awake;
Apple Watch;20250604111031+0200;97;2;Awake;
Apple Watch;20250604111032+0200;97;2;Awake;
Apple Watch;20250604111041+0200;94;2;Awake;
Apple Watch;20250604111043+0200;95;2;Awake;
Apple Watch;20250604111049+0200;94;2;Awake;
Apple Watch;20250604111052+0200;95;2;Awake;
Apple Watch;20250604111058+0200;98;2;Awake;
Apple Watch;20250604111103+0200;103;2;Awake;
Apple Watch;20250604111108+0200;102;2;Awake;
Apple Watch;20250604111112+0200;98;2;Awake;
Apple Watch;20250604111117+0200;107;2;Awake;
Apple Watch;20250604111126+0200;109;2;Awake;
Apple Watch;20250604111127+0200;108;2;Awake;
Apple Watch;20250604111135+0200;107;2;Awake;
Apple Watch;20250604111141+0200;107;2;Awake;
Apple Watch;20250604111146+0200;109;2;Awake;
Apple Watch;20250604111147+0200;109;2;Awake;
Apple Watch;20250604111152+0200;103;2;Awake;
Apple Watch;20250604111200+0200;100;2;Awake;
Apple Watch;20250604111206+0200;86;2;Awake;
Apple Watch;20250604111211+0200;75;2;Awake;
Apple Watch;20250604111215+0200;73;2;Awake;
Apple Watch;20250604111219+0200;71;2;Awake;
Apple Watch;20250604111225+0200;71;2;Awake;
Apple Watch;20250604111231+0200;71;2;Awake;
Apple Watch;20250604111236+0200;71;2;Awake;
Apple Watch;20250604111240+0200;71;2;Awake;
Apple Watch;20250604111243+0200;71;2;Awake;
Apple Watch;20250604111250+0200;72;2;Awake;
Apple Watch;20250604111254+0200;72;2;Awake;
Apple Watch;20250604111257+0200;72;2;Awake;
Apple Watch;20250604111306+0200;72;2;Awake;
Apple Watch;20250604111308+0200;72;2;Awake;
Apple Watch;20250604111312+0200;73;2;Awake;
Apple Watch;20250604111319+0200;82;2;Awake;
Apple Watch;20250604111322+0200;83;2;Awake;
Apple Watch;20250604111327+0200;88;2;Awake;
Apple Watch;20250604111336+0200;117;2;Awake;
Apple Watch;20250604111338+0200;124;2;Awake;
Apple Watch;20250604111342+0200;132;2;Awake;
Apple Watch;20250604111351+0200;137;2;Awake;
Apple Watch;20250604111352+0200;137;2;Awake;
Apple Watch;20250604111359+0200;137;2;Awake;
Apple Watch;20250604111403+0200;137;2;Awake;
Apple Watch;20250604111408+0200;140;2;Awake;
Apple Watch;20250604111416+0200;139;2;Awake;
Apple Watch;20250604111417+0200;139;2;Awake;
Apple Watch;20250604111426+0200;136;2;Awake;
Apple Watch;20250604111427+0200;135;2;Awake;
Apple Watch;20250604111435+0200;121;2;Awake;
Apple Watch;20250604111439+0200;120;2;Awake;
Apple Watch;20250604111446+0200;115;2;Awake;
Apple Watch;20250604111451+0200;123;2;Awake;
Apple Watch;20250604111456+0200;125;2;Awake;
Apple Watch;20250604111458+0200;125;2;Awake;
Apple Watch;20250604111504+0200;131;2;Awake;
Apple Watch;20250604111510+0200;132;2;Awake;
Apple Watch;20250604111512+0200;132;2;Awake;
Apple Watch;20250604111517+0200;136;2;Awake;
Apple Watch;20250604111526+0200;137;2;Awake;
Apple Watch;20250604111528+0200;137;2;Awake;
Apple Watch;20250604111535+0200;136;2;Awake;
Apple Watch;20250604111538+0200;137;2;Awake;
Apple Watch;20250604111545+0200;132;2;Awake;
Apple Watch;20250604111549+0200;126;2;Awake;
Apple Watch;20250604111552+0200;122;2;Awake;
Apple Watch;20250604111559+0200;119;2;Awake;
Apple Watch;20250604111605+0200;114;2;Awake;
Apple Watch;20250604111608+0200;112;2;Awake;
Apple Watch;20250604111614+0200;108;2;Awake;
Apple Watch;20250604111617+0200;112;2;Awake;
Apple Watch;20250604111626+0200;111;2;Awake;
Apple Watch;20250604111630+0200;108;2;Awake;
Apple Watch;20250604111636+0200;99;2;Awake;
Apple Watch;20250604111639+0200;102;2;Awake;
Apple Watch;20250604111644+0200;91;2;Awake;
Apple Watch;20250604111649+0200;88;2;Awake;
Apple Watch;20250604111653+0200;91;2;Awake;
Apple Watch;20250604111658+0200;93;2;Awake;
Apple Watch;20250604111704+0200;89;2;Awake;
Apple Watch;20250604111711+0200;98;2;Awake;
Apple Watch;20250604111712+0200;100;2;Awake;
Apple Watch;20250604111717+0200;100;2;Awake;
Apple Watch;20250604111726+0200;129;2;Awake;
Apple Watch;20250604111728+0200;133;2;Awake;
Apple Watch;20250604111736+0200;136;2;Awake;
Apple Watch;20250604111737+0200;137;2;Awake;
Apple Watch;20250604111742+0200;139;2;Awake;
Apple Watch;20250604111751+0200;149;2;Awake;
Apple Watch;20250604111753+0200;150;2;Awake;
Apple Watch;20250604111757+0200;151;2;Awake;
Apple Watch;20250604111805+0200;138;2;Awake;
Apple Watch;20250604111808+0200;132;2;Awake;
Apple Watch;20250604111814+0200;123;2;Awake;
Apple Watch;20250604111821+0200;110;2;Awake;
Apple Watch;20250604111824+0200;110;2;Awake;
Apple Watch;20250604111831+0200;111;2;Awake;
Apple Watch;20250604111832+0200;111;2;Awake;
Apple Watch;20250604111841+0200;99;2;Awake;
Apple Watch;20250604111846+0200;93;2;Awake;
Apple Watch;20250604111850+0200;91;2;Awake;
Apple Watch;20250604111854+0200;91;2;Awake;
Apple Watch;20250604111901+0200;90;2;Awake;
Apple Watch;20250604111903+0200;90;2;Awake;
Apple Watch;20250604111909+0200;95;2;Awake;
Apple Watch;20250604111916+0200;89;2;Awake;
Apple Watch;20250604111937+0200;86;2;Awake;
Apple Watch;20250604111944+0200;94;2;Awake;
Apple Watch;20250604111950+0200;108;2;Awake;
Apple Watch;20250604111956+0200;119;2;Awake;
Apple Watch;20250604112001+0200;123;2;Awake;
Apple Watch;20250604112002+0200;123;2;Awake;
Apple Watch;20250604112011+0200;120;2;Awake;
Apple Watch;20250604112013+0200;121;2;Awake;
Apple Watch;20250604112017+0200;122;2;Awake;
Apple Watch;20250604112026+0200;110;2;Awake;
Apple Watch;20250604112031+0200;113;2;Awake;
Apple Watch;20250604112035+0200;114;2;Awake;
Apple Watch;20250604112037+0200;114;2;Awake;
Apple Watch;20250604112046+0200;111;2;Awake;
Apple Watch;20250604112047+0200;111;2;Awake;
Apple Watch;20250604112056+0200;99;2;Awake;
Apple Watch;20250604112100+0200;98;2;Awake;
Apple Watch;20250604112106+0200;95;2;Awake;
Apple Watch;20250604112107+0200;95;2;Awake;
Apple Watch;20250604112115+0200;99;2;Awake;
Apple Watch;20250604112117+0200;99;2;Awake;
Apple Watch;20250604112122+0200;103;2;Awake;
Apple Watch;20250604112131+0200;106;2;Awake;
Apple Watch;20250604112132+0200;107;2;Awake;
Apple Watch;20250604112140+0200;115;2;Awake;
Apple Watch;20250604112142+0200;110;2;Awake;
Apple Watch;20250604112147+0200;106;2;Awake;
Apple Watch;20250604112156+0200;89;2;Awake;
Apple Watch;20250604112201+0200;87;2;Awake;
Apple Watch;20250604112204+0200;85;2;Awake;
Apple Watch;20250604112207+0200;85;2;Awake;
Apple Watch;20250604112216+0200;77;2;Awake;
Apple Watch;20250604112221+0200;77;2;Awake;
Apple Watch;20250604112226+0200;76;2;Awake;
Apple Watch;20250604112227+0200;77;2;Awake;
Apple Watch;20250604112232+0200;78;2;Awake;
Apple Watch;20250604112237+0200;80;2;Awake;
Apple Watch;20250604112244+0200;82;2;Awake;
Apple Watch;20250604112251+0200;84;2;Awake;
Apple Watch;20250604112252+0200;84;2;Awake;
Apple Watch;20250604112257+0200;87;2;Awake;
Apple Watch;20250604112302+0200;98;2;Awake;
Apple Watch;20250604112311+0200;121;2;Awake;
Apple Watch;20250604112313+0200;126;2;Awake;
Apple Watch;20250604112320+0200;140;2;Awake;
Apple Watch;20250604112322+0200;140;2;Awake;
Apple Watch;20250604112329+0200;140;2;Awake;
Apple Watch;20250604112336+0200;143;2;Awake;
Apple Watch;20250604112340+0200;144;2;Awake;
Apple Watch;20250604112346+0200;147;2;Awake;
Apple Watch;20250604112347+0200;147;2;Awake;
Apple Watch;20250604112352+0200;147;2;Awake;
Apple Watch;20250604112401+0200;140;2;Awake;
Apple Watch;20250604112402+0200;140;2;Awake;
Apple Watch;20250604112407+0200;130;2;Awake;
Apple Watch;20250604112412+0200;123;2;Awake;
Apple Watch;20250604112421+0200;135;2;Awake;
Apple Watch;20250604112426+0200;140;2;Awake;
Apple Watch;20250604112431+0200;140;2;Awake;
Apple Watch;20250604112432+0200;139;2;Awake;
Apple Watch;20250604112437+0200;141;2;Awake;
Apple Watch;20250604112445+0200;140;2;Awake;
Apple Watch;20250604112447+0200;138;2;Awake;
Apple Watch;20250604112452+0200;138;2;Awake;
Apple Watch;20250604112459+0200;138;2;Awake;
Apple Watch;20250604112504+0200;139;2;Awake;
Apple Watch;20250604112510+0200;135;2;Awake;
Apple Watch;20250604112512+0200;137;2;Awake;
Apple Watch;20250604112518+0200;139;2;Awake;
Apple Watch;20250604112522+0200;134;2;Awake;
Apple Watch;20250604112531+0200;120;2;Awake;
Apple Watch;20250604112535+0200;124;2;Awake;
Apple Watch;20250604112538+0200;121;2;Awake;
Apple Watch;20250604112546+0200;124;2;Awake;
Apple Watch;20250604112551+0200;123;2;Awake;
Apple Watch;20250604112552+0200;122;2;Awake;
Apple Watch;20250604112557+0200;123;2;Awake;
Apple Watch;20250604112605+0200;118;2;Awake;
Apple Watch;20250604112607+0200;117;2;Awake;
Apple Watch;20250604112612+0200;117;2;Awake;
Apple Watch;20250604112617+0200;114;2;Awake;
Apple Watch;20250604112626+0200;107;2;Awake;
Apple Watch;20250604112631+0200;109;2;Awake;
Apple Watch;20250604112636+0200;107;2;Awake;
Apple Watch;20250604112639+0200;107;2;Awake;
Apple Watch;20250604112642+0200;107;2;Awake;
Apple Watch;20250604112647+0200;106;2;Awake;
Apple Watch;20250604112656+0200;104;2;Awake;
Apple Watch;20250604112700+0200;105;2;Awake;
Apple Watch;20250604112703+0200;105;2;Awake;
Apple Watch;20250604112709+0200;100;2;Awake;
Apple Watch;20250604112714+0200;101;2;Awake;
Apple Watch;20250604112718+0200;101;2;Awake;
Apple Watch;20250604112722+0200;103;2;Awake;
Apple Watch;20250604112731+0200;102;2;Awake;
Apple Watch;20250604112734+0200;101;2;Awake;
Apple Watch;20250604112739+0200;104;2;Awake;
Apple Watch;20250604112745+0200;102;2;Awake;
Apple Watch;20250604112750+0200;101;2;Awake;
Apple Watch;20250604112754+0200;100;2;Awake;
Apple Watch;20250604112759+0200;97;2;Awake;
Apple Watch;20250604112804+0200;97;2;Awake;
Apple Watch;20250604112807+0200;97;2;Awake;
Apple Watch;20250604112812+0200;98;2;Awake;
Apple Watch;20250604112821+0200;88;2;Awake;
Apple Watch;20250604112826+0200;90;2;Awake;
Apple Watch;20250604112828+0200;88;2;Awake;
Apple Watch;20250604112836+0200;101;2;Awake;
Apple Watch;20250604112837+0200;101;2;Awake;
Apple Watch;20250604112846+0200;90;2;Awake;
Apple Watch;20250604112851+0200;87;2;Awake;
Apple Watch;20250604112856+0200;95;2;Awake;
Apple Watch;20250604112901+0200;99;2;Awake;
Apple Watch;20250604112902+0200;99;2;Awake;
Apple Watch;20250604112908+0200;106;2;Awake;
Apple Watch;20250604112912+0200;111;2;Awake;
Apple Watch;20250604112921+0200;114;2;Awake;
Apple Watch;20250604112922+0200;114;2;Awake;
Apple Watch;20250604112931+0200;119;2;Awake;
Apple Watch;20250604112933+0200;120;2;Awake;
Apple Watch;20250604112941+0200;113;2;Awake;
Apple Watch;20250604112944+0200;111;2;Awake;
Apple Watch;20250604112950+0200;106;2;Awake;
Apple Watch;20250604112954+0200;101;2;Awake;
Apple Watch;20250604112957+0200;100;2;Awake;
Apple Watch;20250604113006+0200;98;2;Awake;
Apple Watch;20250604113010+0200;94;2;Awake;
Apple Watch;20250604113014+0200;93;2;Awake;
Apple Watch;20250604113017+0200;92;2;Awake;
Apple Watch;20250604113022+0200;91;2;Awake;
Apple Watch;20250604113027+0200;97;2;Awake;
Apple Watch;20250604113036+0200;96;2;Awake;
Apple Watch;20250604113040+0200;91;2;Awake;
Apple Watch;20250604113042+0200;90;2;Awake;
Apple Watch;20250604113049+0200;85;2;Awake;
Apple Watch;20250604113052+0200;85;2;Awake;
Apple Watch;20250604113059+0200;81;2;Awake;
Apple Watch;20250604113105+0200;83;2;Awake;
Apple Watch;20250604113109+0200;82;2;Awake;
Apple Watch;20250604113115+0200;83;2;Awake;
Apple Watch;20250604113119+0200;81;2;Awake;
Apple Watch;20250604113123+0200;81;2;Awake;
Apple Watch;20250604113128+0200;80;2;Awake;
Apple Watch;20250604113136+0200;85;2;Awake;
Apple Watch;20250604113140+0200;88;2;Awake;
Apple Watch;20250604113142+0200;88;2;Awake;
Apple Watch;20250604113149+0200;90;2;Awake;
Apple Watch;20250604113155+0200;99;2;Awake;
Apple Watch;20250604113201+0200;107;2;Awake;
Apple Watch;20250604113206+0200;105;2;Awake;
Apple Watch;20250604113208+0200;104;2;Awake;
Apple Watch;20250604113213+0200;105;2;Awake;
Apple Watch;20250604113222+0200;101;2;Awake;
Apple Watch;20250604113223+0200;99;2;Awake;
Apple Watch;20250604113232+0200;102;2;Awake;
Apple Watch;20250604113233+0200;102;2;Awake;
Apple Watch;20250604113238+0200;97;2;Awake;
Apple Watch;20250604113247+0200;81;2;Awake;
Apple Watch;20250604113252+0200;81;2;Awake;
Apple Watch;20250604113257+0200;84;2;Awake;
Apple Watch;20250604113301+0200;88;2;Awake;
Apple Watch;20250604113303+0200;91;2;Awake;
Apple Watch;20250604113309+0200;103;2;Awake;
Apple Watch;20250604113313+0200;107;2;Awake;
Apple Watch;20250604113322+0200;117;2;Awake;
Apple Watch;20250604113324+0200;117;2;Awake;
Apple Watch;20250604113332+0200;122;2;Awake;
Apple Watch;20250604113334+0200;121;2;Awake;
Apple Watch;20250604113338+0200;116;2;Awake;
Apple Watch;20250604113347+0200;115;2;Awake;
Apple Watch;20250604113348+0200;115;2;Awake;
Apple Watch;20250604113353+0200;118;2;Awake;
Apple Watch;20250604113400+0200;126;2;Awake;
Apple Watch;20250604113406+0200;126;2;Awake;
Apple Watch;20250604113408+0200;124;2;Awake;
